;struct;abs_ads [mol/uc];abs_ads [mol/sc];abs_ads [mg/g];abs_ads [mg/cm3];abs_ads [mol/kg];abs_ads [cm3STP/g];abs_ads [cm3STP/cm3];q_st [kjmol]
6306;umx_24-03-12_06-12-12_07-12-12_06-12-12;414.72;414.72;789.7838612244481;61.84501765424695;49.230844982784;1103.4589651891201;86.40774081791999;5.442281576048572
6307;srs-b+_16-02-06_16-02-06_04-02-06_03-02-06;1259.28;1259.28;2517.314340120624;49.86381000150352;156.915731088864;3517.105392210961;69.668007780096;4.866088709502096
6308;mjb_12-02-06_30-02-06_03-02-06_03-02-06_04-02-06;432.94;432.94;1429.85509434423;54.29915198601453;89.129416203606;1997.744573313634;75.864915713954;4.723668767733233
6309;hca_23-10-08_03-02-08_03-02-08;227.00666579999998;681.0199974;503.6024273649232;85.17991162619661;31.391845602872124;703.6160659596947;119.01045559057488;6.835984641826235
6310;zxd_16-02-06_16-02-06_04-02-06_03-02-06_04-02-06;3652.68;3652.68;1777.5508741752478;52.39023674280092;110.80288661302801;2483.53321001904;73.197844698468;4.929867360314187
6311;bor_14-02-08_30-02-08_09-10-08;259.96;259.96;656.182255698408;72.06661132295761;40.90284505034399;916.7953770967321;100.68900146285199;6.3723727894923465
6312;thz_28-03-12_29-03-12_28-03-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12;4651.38;4651.38;964.2244657844342;57.84678975730696;60.10452675032399;1347.1814043871561;80.82155372518801;5.81457481571067
6313;xci_30-03-04_11-03-04_02-02-04_02-02-04_02-02-04;150.98;150.98;548.582328109488;71.53713347290687;34.195648804216006;766.4604429541702;99.94923314112401;6.862863907324367
6314;iac-d_13-02-06_32-02-06_30-02-06_02-02-06_04-02-06;6099.58;6099.58;1473.54618288577;54.00716304065222;91.852881697754;2058.788265684624;75.45695874510001;5.021453243803154
6315;ubo_24-03-12_30-03-12_09-12-12_09-12-12;1281.3;1281.3;504.82407297036;81.28983794005461;31.467996377699997;705.3229074035401;113.57537785566;7.73945444818836
6316;thz_29-02-08_28-02-08_29-02-08_07-10-08_07-10-08_07-10-08_07-10-08_07-10-08_07-10-08_07-10-08_07-10-08_07-10-08;4676.54;4676.54;1117.303009907722;57.51874355587619;69.64661357137;1561.0575036017058;80.36321877720401;5.231346917997094
6317;tfu_30-02-06_15-02-06_12-02-06_03-02-06_03-02-06_03-02-06;4638.4;4638.4;1635.98254019824;52.80687089353208;101.97828395248;2285.73878231504;73.77995168544001;5.21142829186755
6318;bew_24-03-12_24-03-12_07-12-12_06-12-12_06-12-12;74.4575;595.66;184.95418123295426;112.21632351514322;11.529041137669248;258.4116483730308;156.784804434271;13.889566312974802
6319;kto_29-04-05_29-04-05_29-04-05_03-02-05_03-02-05_03-02-05_03-02-05_03-02-05;2363.8;2363.8;1531.5220593285203;53.06503646947541;95.46678374498;2139.79017504654;74.14065176812001;4.695799343359631
6320;fes_17-12-12_03-03-12_04-03-12;40.885;163.54;153.4032293222065;91.1177406857224;9.562325809959002;214.32973880929654;127.30658701483449;10.629917209090172
6321;tfu_31-02-06_16-02-06_16-02-06_01-02-06_01-02-06_02-02-06;2962.06;2962.06;1187.215193135822;55.478178962023215;74.00455993897401;1658.7364126468499;77.51221184137799;5.018223139851162
6322;xcb_12-01-01_30-01-01_06-08-01_06-08-01_06-08-01_06-08-01;267.42;267.42;696.6628716160559;71.20200487925287;43.426187227098005;973.3535074385401;99.48100294926;6.266055815865388
6323;var_18-10-08_18-10-08_18-10-08_03-02-08_03-02-08_03-02-08_03-02-08_03-02-08;292.364;1461.82;203.36509307879803;85.4538867723721;12.6766775981196;284.13474392301964;119.39324427662079;9.709058089608849
6324;srs-b_32-03-04_12-03-04_01-02-04;224.96;224.96;1052.865478455776;59.19278541386657;65.629926975328;1471.027591761184;82.70213275936001;5.053094724739208
6325;tfp_16-04-05_16-04-05_31-04-05_01-02-05_01-02-05;978.66;978.66;2303.72380424232;49.68856499626384;143.601654852162;3218.684009608116;69.423161456826;4.558260993433306
6326;ffc_24-02-08_24-02-08_14-02-08_08-10-08_08-10-08;547.5;547.5;1362.9055017217502;55.304898087486016;84.95614149825;1904.204895099;77.27010972375001;5.116550338950051
6327;cqv_16-02-05_16-02-05_16-02-05_31-02-05_01-04-05_01-04-05_01-04-05_01-04-05_01-04-05_01-04-05_01-04-05;146.2666662;438.7999986;282.00612922876064;90.77633629714529;17.57873351212804;394.00930664090555;126.82958849744104;9.509885094459724
6328;sdt_29-03-12_28-03-12_08-12-12_08-12-12_08-12-12;2483.94;2483.94;666.7054304751;71.8662064228828;41.558802623940004;931.4979967276979;100.409002619988;6.871914501043328
6329;ctn_16-02-06_28-02-06_02-02-06;1320.96;1320.96;1061.212605447168;55.810949462129784;66.15024164352;1482.6899116369923;77.977147370496;5.422863316401293
6330;ukd_28-02-05_04-04-05_04-04-05_04-04-05;1924.44;1924.44;967.6141160259841;59.858549704836086;60.315819071508;1351.9173075765837;83.632315829328;5.559505475525369
6331;edi-c_28-03-12_29-03-12_09-12-12_09-12-12_09-12-12;345.16;345.16;453.65442835086805;99.92740245953624;28.278358083536;633.830432156744;139.61514476001602;8.862741681030094
6332;tpz-a_11-01-01_11-01-01_11-01-01_11-01-01_30-01-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01;3575.56;3575.56;2097.73057045614;51.63304182211848;130.761153292968;2930.877317424324;72.139917889056;5.2891613138844376
6333;fjh_21-08-01_24-01-01_24-01-01_None_None;724.38;724.38;654.887053888038;78.11867059014315;40.822109218752;914.985765536814;109.144731428544;7.01018450170891
6334;hal_30-02-08_06-10-08_07-10-08_07-10-08;1385.66;1385.66;485.96969127338997;83.91999895843838;30.292716388535997;678.980210934598;117.250148759538;7.594097429834719
6335;etl_16-02-06_16-02-06_None_None_None;2401.5;2401.5;930.7714509613501;60.6219607532854;58.019247219899995;1300.4419976206502;84.6989276049;5.376828037861354
6336;lon-b_28-02-05_28-04-05_None_None;60.065;240.26;527.711690794937;83.66468854255909;32.894686398473;737.300703208577;116.89343778462151;7.954262965471807
6337;fgl_24-03-12_29-03-12_08-12-12_08-12-12;2283.86;2283.86;886.433442839018;61.977694174148034;55.255456016698005;1238.4944508288938;86.59311190247203;6.150730906135968
6338;jsc_28-02-06_29-02-06_29-02-06_02-02-06_02-02-06_02-02-06_02-02-06;1423.54;1423.54;968.0932482953181;56.849846033667134;60.34568572063401;1352.5867346500122;79.42865808374799;5.3772461521744175
6339;bzd_28-02-06_28-02-06_28-02-06_28-02-06_04-02-06_04-02-06_04-02-06_04-02-06_04-02-06_04-02-06_04-02-06_04-02-06_04-02-06;6046.32;6046.32;2165.749216187592;51.07057227604349;135.001066624872;3025.9106396603283;71.35405469320798;4.441719904347021
6340;bzd_29-01-01_29-01-01_29-01-01_29-01-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01;3296.8;3296.8;1224.0784920624;57.17001934709258;76.3024183584;1710.2405515187202;79.87599329007999;5.565309015243118
6341;bpr_21-12-12_21-12-12_01-03-12_01-03-12;4821.52;4821.52;951.467935862664;62.5099390203997;59.30935358832;1329.35841729284;87.336746167792;6.114101387182447
6342;unn_29-02-06_04-02-06_04-02-06;924.34;924.34;867.959067171592;63.00842852563069;54.10386357318;1212.6826858640939;88.03321864651;5.414804449988119
6343;fuf_25-10-08_25-10-08_04-02-08_03-02-08_03-02-08;4524.52;4524.52;1507.7310984535798;54.7492498495618;93.98378415426001;2106.550259001188;76.49377701966;4.867103870318472
6344;ths-b-c_13-01-01_15-01-01_06-08-01_06-08-01;141.26;141.26;978.55102547692;63.04750055252026;60.997566796852;1367.1979828925741;88.08780874744201;5.525696943232436
6345;wiy_20-08-01_04-01-01_04-01-01_04-01-01;462.34666599999997;1387.039998;777.3351753436308;75.88076984422855;48.454861393108;1086.0660876262948;106.01801313617588;7.758739447033813
6346;odg_30-04-05_01-02-05;2839.1;2839.1;677.9037477504601;67.12452173853124;42.25684500125001;947.1439019949499;93.78408313857;6.80689919696633
6347;het_29-02-06_16-02-06_14-02-06_01-02-06_02-02-06;3371.26;3371.26;1913.136574062502;51.16502167980825;119.25456421935202;2672.9689069290403;71.48601617189598;4.8615910143684244
6348;srs-c3_11-02-04_01-03-04_02-03-04;176.88;176.88;386.017670674152;96.35912743028044;24.062249217071994;539.33067051072;134.62967308216798;8.449884854729161
6349;pbp_11-02-08_09-10-08_08-10-08;1264.86;1264.86;762.2781384059458;69.81780286209408;47.516287298399995;1065.028911269472;97.547043294378;5.8943576326002916
6350;jaj_15-03-12_29-03-12_31-03-12_09-12-12_09-12-12;394.71;789.42;400.71999410839794;82.05090424735832;24.978712384679998;559.872253347747;114.638713629453;8.14067044764339
6351;xlz-a_16-02-08_16-02-08_28-02-08_10-10-08_10-10-08_10-10-08_10-10-08_10-10-08_10-10-08_10-10-08;6934.04;6934.04;2607.8394214763325;49.89487842438575;162.558573768148;3643.5839359722804;69.711415517856;4.542922932306883
6352;ths-z_13-02-04_02-03-04_02-03-04;355.48;355.48;1175.27007189432;56.40989967048941;73.25996587284799;1642.0470980272198;78.81398009619599;4.8153137397844405
6353;ctn_15-01-01_29-01-01_07-08-01;1286.4;1286.4;1085.6555746195202;58.24981282079223;67.67388381312;1516.8407913427195;81.38464374912;5.48884757745102
6354;kex-a_16-02-08_16-02-08_16-02-08_28-02-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08;2609.5;2609.5;1095.9636865848502;58.10750319925273;68.31643574155;1531.2429324035998;81.18581362009999;5.088193832023568
6355;fmj_16-02-04_16-02-04_24-02-04_24-02-04_24-02-04_04-03-04_04-03-04_04-03-04_04-03-04;2130.5;2130.5;1459.9403708580003;53.942256576116286;91.00476917935;2039.7786912890501;75.36627366455;5.024320363348799
6356;gsi_29-05-09_02-03-09_01-03-09;681.52;681.52;857.4939518034959;61.77764590770532;53.4515250024;1198.061185098232;86.31361132413602;5.954882087225438
6357;ptr_29-02-04_31-02-04_01-03-04_01-03-04;1207.76;1207.76;911.0866025807923;60.77843745999408;56.792200404832;1272.939001427464;84.91755149235199;5.785070079570997
6358;fvq_29-02-04_29-02-04_04-03-04_04-03-04_04-03-04_04-03-04_04-03-04_04-03-04_04-03-04;5262.9;5262.9;1045.70245227951;59.82290425323647;65.18342269787999;1461.01965652875;83.58251320353001;5.587789857168595
6359;mog-c_31-02-06_29-02-06_03-02-06_03-02-06;499.3;499.3;783.7255872721101;65.21961065425485;48.853205026439994;1094.99455232854;91.12260660005997;6.345814357257253
6360;tfz-a_16-02-06_16-02-06_16-02-06_01-02-06_01-02-06_01-02-06_01-02-06;2429.0;2429.0;4174.4702261528;47.65791528144665;260.21384665989996;5832.426847610302;66.5860072129;4.443616872442806
6361;csi_30-01-01_30-01-01_30-01-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01;1669.24;1669.24;439.53607916235995;92.17622642804716;27.398296755096;614.1047581837721;128.785467051452;8.912802393931662
6362;bas_30-02-06_30-02-06_03-02-06_03-02-06_03-02-06_04-02-06;2287.36;2287.36;1524.069264018176;53.40191309000119;95.00221683955198;2129.3773846419203;74.611324245632;4.939314744238332
6363;bzd_29-02-04_29-02-04_29-02-04_29-02-04_02-03-04_02-03-04_02-03-04_02-03-04_02-03-04_02-03-04_02-03-04_02-03-04_02-03-04;2408.74;2408.74;1092.7908347173982;55.45617277886757;68.11865726974199;1526.809932235608;77.481465539968;5.580578242125172
6364;fvo_29-02-08_29-02-08_09-10-08_09-10-08_09-10-08_09-10-08_09-10-08_09-10-08;1720.48;1720.48;683.6876495066558;71.3581010928358;42.617382276848005;955.2249714305278;99.69909523292802;6.074082803343381
6365;oge_16-02-08_16-02-08_16-02-08_16-02-08_07-10-08_07-10-08_07-10-08_07-10-08;5657.84;5657.84;1208.5579562649918;56.03175205161471;75.33495206582401;1688.5557900990402;78.28564519036001;5.100280282258973
6366;hca-a_13-02-06_13-02-06_03-02-06_03-02-06_03-02-06_03-02-06;766.405;3065.62;492.24645318462007;58.62713555933965;30.683975743448;687.7498877340186;81.91182615587151;6.490253707850045
6367;zni_28-01-01_06-08-01_07-08-01_06-08-01;645.6;645.6;498.07083717911996;102.67611196025659;31.04703628344;695.8875175651199;143.45554754808;8.780007156921451
6368;ths-b-c_23-10-08_18-10-08_04-02-08_04-02-08;116.56;233.12;706.520453903256;76.50478700213486;44.04065548475999;987.1261838249042;106.88986853888798;6.883991701284298
6369;ukd_30-02-08_09-10-08_08-10-08_09-10-08;647.88;647.88;401.522692064124;122.59802892692836;25.028748232139996;560.993755476672;171.28976772942;11.102682718507753
6370;twt-b_13-01-01_16-01-01_07-08-01_07-08-01;169.98;169.98;819.6789727663021;62.65671378279379;51.094344174414;1145.2273913529598;87.54181485716403;5.764253758409957
6371;ths-b-c+_12-02-08_11-02-08_09-10-08_09-10-08;23.76875;380.3;34.49964213274375;34.47668919134639;2.1505206895718754;48.20171856729437;48.16964950358439;18.700004883124464
6372;ths-b-c_32-01-01_16-01-01_09-08-01_09-08-01;146.0;146.0;660.202959242;74.34186969251698;41.153473914;922.4129663946001;103.8679145412;6.701229428161835
6373;bas_28-01-01_28-01-01_07-08-01_07-08-01_07-08-01_07-08-01;1466.62;1466.62;944.5883800388519;60.43307993733223;58.880519562644004;1319.74653759523;84.43502978538599;5.922005164509752
6374;srs-b_14-01-01_12-01-01_08-08-01;358.56;358.56;1122.64766163288;59.2821551543761;69.979770034848;1568.5248684674882;82.826997101424;5.350820271879504
6375;dhh_16-03-12_16-03-12_16-03-12_16-03-12_09-12-12_09-12-12_09-12-12_09-12-12_09-12-12_09-12-12;119.65;478.6;87.12024755491501;64.84656668801078;5.430604001345;121.72142649433499;90.60140233818001;12.022577192724686
6376;bpr_21-10-08_21-10-08_02-02-08_01-02-08;4280.94;4280.94;857.004730147926;64.24616237488819;53.421029603802;1197.37766154411;89.76253801347;6.0245691390530025
6377;cda_28-03-12_29-03-12_06-12-12_07-12-12;295.84;295.84;510.928629597232;79.55811364291476;31.8485213324;713.8519848348639;111.155871962944;7.4670664548975125
6378;msd_30-03-12_30-03-12_30-03-12_30-03-12_30-03-12_30-03-12_30-03-12_10-12-12_10-12-12_10-12-12_10-12-12_10-12-12_10-12-12_10-12-12_10-12-12_10-12-12_10-12-12_10-12-12_10-12-12_10-12-12_10-12-12;2824.84;2824.84;595.728922582276;75.56077417255383;37.13451189978;832.3320501146482;105.57092612304002;7.5228288760445965
6379;ths-b-c+_13-03-04_14-02-04_None_None;59.347200000000015;1483.68;172.27962290394237;97.58544182318172;10.73897786970624;240.70318950570822;136.34303755854143;10.979311322509954
6380;bcy_29-01-01_28-01-01_10-08-01_10-08-01_10-08-01_10-08-01;2957.08;2957.08;1044.1058766933759;59.846721261316226;65.083900756112;1458.7889760460237;83.615789526052;6.186723402499991
6381;xca_30-03-04_12-03-04_03-02-04_03-02-04_03-02-04_03-02-04;283.92;283.92;748.242242662824;67.26311561653051;46.641365652336006;1045.418438332632;93.97772175355202;6.536822547264058
6382;twt-b_18-12-12_21-12-12_03-03-12_03-03-12;252.44;504.88;832.4770236472681;65.15073161544461;51.892105308911994;1163.10838975154;91.026371164428;5.571768807152967
6383;hee_11-03-12_12-03-12_06-12-12_06-12-12_06-12-12_06-12-12;1337.54;1337.54;722.8435334415401;64.32927626682688;45.05814775684201;1009.932231449996;89.87866187084599;6.674749396487697
6384;fvr_29-03-12_29-03-12_06-12-12_06-12-12_06-12-12_06-12-12_06-12-12;1726.12;1726.12;674.083339305684;66.77981359985843;42.018701645888;941.806158150792;93.302468732264;6.969557755205174
6385;srs-b+_13-07-11_36-11-11_None_01-07-11;76.67;153.34;536.572087964946;94.2889596307591;33.446995532973;749.6801467192179;131.73730552791602;8.262685986534587
6386;bpr_19-10-08_19-10-08_02-02-08_01-02-08;1504.66;1504.66;414.60591449895;84.44464717887625;25.84428541958;579.273185677398;117.983169255622;7.444265058693006
6387;tfu_30-02-06_16-02-06_11-02-06_01-02-06_01-02-06_01-02-06;2013.92;2013.92;1012.9047659877439;58.771005243511;63.13899277628801;1415.195852824592;82.11283595436798;5.927823836195652
6388;odi_2_02-03-09_4_28-05-09;4651.2;4651.2;823.0991717174401;60.88711709573452;51.3075406896;1150.0059762532799;85.06939496832;5.561250352801178
6389;twt-b_14-04-05_11-04-05_01-02-05_01-02-05;205.72;205.72;1068.026579947784;56.741885124181316;66.57498786413599;1492.2101635881;79.27781880446399;5.018884750489638
6390;uta_23-10-08_02-02-08_01-02-08;1158.195;4632.78;369.04134175124693;122.90888043304774;23.004036892179002;515.6119251252435;171.72407881008897;10.658476721792951
6391;pbz-b_16-02-08_18-10-08_None_None;2515.42;2515.42;711.7503144442838;73.48859528435464;44.366656740866;994.43316574822;102.67574874493603;6.747206118185107
6392;ubo_31-03-09_29-03-09_05-05-09_05-05-09;4408.18;4408.18;1650.02471628547;52.63709177090956;102.85359712247198;2305.358029437904;73.542742095102;4.907854906775841
6393;bai_30-02-04_30-02-04_05-03-04_05-03-04_05-03-04;6039.18;6039.18;1659.6053546105877;52.225496646950845;103.45080191972399;2318.743769749344;72.96767549933399;5.270596751503334
6394;mtf_24-02-04_32-02-04_24-02-04_02-03-04_02-03-04;110.39;441.56;157.247624388358;84.42861160350739;9.801964559982;219.70099594760796;117.96076492674598;11.096704538695349
6395;bpu_11-02-06_11-02-06_01-02-06_02-02-06_01-02-06_01-02-06;1748.16;1748.16;975.34135860192;58.81507166588023;60.797493620640005;1362.7135462495678;82.17440404415999;5.614491851211524
6396;srs-b_12-02-04_13-02-04_03-03-04;425.8;425.8;1633.88474603284;52.393707263541735;101.84751877304001;2282.8078157458203;73.20269359727999;5.013588252141713
6397;fsv_14-03-09_14-03-09_14-03-09_14-03-09_14-03-09_01-05-09_01-05-09_01-05-09_01-05-09_01-05-09_01-05-09_01-05-09_01-05-09;274.18;1096.72;218.99052856973603;84.07020490640623;13.650682544614002;305.966067331226;117.460011366438;9.447283343632257
6398;tpy_14-03-04_14-03-04_14-03-04_04-02-04_04-02-04_04-02-04;2209.46;2209.46;3681.179491812394;48.39382492058368;229.464776079374;5143.217926415117;67.614194964668;4.213074022418171
6399;pyo_16-02-06_13-02-06_14-02-06_01-02-06_01-02-06;1884.08;1884.08;2289.297304522184;50.018034941704606;142.702385138368;3198.52779824116;69.883485582416;4.59723351536771
6400;iab_31-02-08_31-02-08_14-02-08_10-10-08_10-10-08;1459.04;1459.04;1102.1404392452962;58.585086795133364;68.70146091195198;1539.872879520272;81.85307705608001;5.978232730187084
6401;srs-b_14-04-05_16-04-05_02-02-05;581.12;581.12;1649.306093292032;51.485941648350874;102.80880197145602;2304.3539940416;71.934394565632;4.887193233209849
6402;dtc_30-02-06_30-02-06_30-02-06_04-02-06_04-02-06_04-02-06_04-02-06_04-02-06_04-02-06_04-02-06;2076.98;2076.98;1112.331613574798;57.78846220740272;69.336723503132;1554.1116394342641;80.74006046893;5.664072655122776
6403;gwe_16-02-05_16-02-05_16-02-05_31-02-05_31-02-05_04-04-05_04-04-05_04-04-05_04-04-05_04-04-05;5808.98;5808.98;1716.2881457544095;52.29855170725641;106.984100258702;2397.939024036668;73.06974551426799;4.846349579487877
6404;ukj_30-04-05_03-02-05_03-02-05_03-02-05_03-02-05;988.22;988.22;691.16994518026;67.43047850290333;43.08378794147799;965.6789786992439;94.21155544734;6.247727898303487
6405;ets_14-02-04_14-02-04_04-03-04_04-03-04_04-03-04;5862.92;5862.92;2136.795105894568;51.01265745492654;133.19622446124401;2985.4569485347324;71.27313809447999;5.080982177912131
6406;bpr_21-12-12_13-03-12_None_None;2004.92;2004.92;646.76500555528;77.97706465315622;40.315824752352;903.637917641564;108.94688445068802;7.2034145841245545
6407;ths-b-c+_36-11-11_14-07-11_None_None;50.485;201.94;263.7661936215845;124.25232618147389;16.4417547935755;368.52509321488253;173.601095195266;14.877089297243046
6408;eto_35-11-03_35-11-03_02-01-03_01-01-03_02-01-03;645.36;645.36;423.79047050064;90.99198371106148;26.416800837167997;592.1055329325841;127.13088367509599;8.14190946737536
6409;gee_24-02-06_32-02-06_24-02-06_02-02-06_01-02-06;1488.76;1488.76;1328.6754825180199;53.97579289784232;82.82242759882;1856.379884349536;75.413129462944;5.12833130147752
6410;srs-b_12-02-04_32-02-04_02-03-04;244.46;244.46;913.8928521838799;59.07205574487189;56.967126759003996;1276.859797350618;82.533453399092;5.543265311795023
6411;srs-c_11-02-08_06-10-08;163.02;163.02;523.45282318758;111.68660559678416;32.629211678778;731.3503592177641;156.04470069645598;9.75216973936895
